
agency_cd	site_no	station_nm	site_tp_cd	lat_va	long_va	dec_lat_va	dec_long_va	coord_meth_cd	coord_acy_cd	coord_datum_cd	dec_coord_datum_cd	district_cd	state_cd
USGS	0248000050	UN TRIB TO HAMILTON CR AT FIRETOWER RD NR SEMMES	ST	304423	0881533	30.73991080	-88.25917250	M	S	NAD27	NAD83	01	01
USGS	02480001	HAMILTON CREEK BELOW SEMMES, AL.	ST	304418	0881533	30.73852197	-88.25917250	M	S	NAD27	NAD83	01	01
USGS	02480002	HAMILTON CREEK AT SNOW ROAD NEAR SEMMES, AL.	ST	304333	0881635	30.72602250	-88.27639550	M	U	NAD27	NAD83	01	01
USGS	02480003	HAMILTON CREEK AT POWERLINE NEAR SEMMES, ALABAMA	LK	304325	0881746	30.72380050	-88.29611870	M	S	NAD27	NAD83	01	01
USGS	02480004	JB CONVERSE RESERVOIR (HAMILTON CR) NR SEMMES, AL.	LK	304315	0881815	30.72102289	-88.30417469	M	S	NAD27	NAD83	01	01
USGS	02480005	HAMILTON CREEK (IN LAKE) NR TANNER WILLIAMS, AL.	LK	304321	0881841	30.72268957	-88.31139729	M	S	NAD27	NAD83	01	01
USGS	02480008	BIG CREEK RE AT PUMP STA. NR SEMMES, ALA.	LK	304300	0881900	30.71685646	-88.31667530	M	U	NAD27	NAD83	01	01
USGS	02480009	JB CONVERSE RESERVOIR NR SPILLWAY NEAR SEMMES, ALA	LK	304307	0881941	30.71880094	-88.32806480	M	S	NAD27	NAD83	01	01
USGS	02480015	PIERCE CREEK NEAR SEVEN HILLS AL	ST	304113	0881734	30.68713495	-88.29278500	M	U	NAD27	NAD83	01	01
USGS	02480020	BIG CREEK NEAR SEVEN HILLS AL	ST	303821	0882335	30.63935956	-88.39306740	M	U	NAD27	NAD83	01	01
USGS	02480037	MILLER CREEK NEAR DEES AL	ST	303618	0882108	30.60519359	-88.35223180	M	U	NAD27	NAD83	01	01
USGS	02480140	FRANKLIN CREEK AT GRAND BAY, ALA	ST	302914	0882109	30.48741938	-88.35250870	M	U	NAD27	NAD83	01	01
USGS	02480150	FRANKLIN CREEK NEAR GRAND BAY, AL	ST	302810	0882310	30.46944444	-88.38611110	M	U	NAD83	NAD83	28	01
USGS	02480160	FRANKLIN CREEK TRIB NR GRAND BAY, ALA	ST	302814	0882334	30.47075338	-88.39278810	M	U	NAD27	NAD83	01	01
USGS	03375420	Flint River at mi 0.3 near Hobbs Island, Alabama	ST	343016	0863128	34.50453580	-86.52443390	M	S	NAD27	NAD83	01	01
USGS	03568712	PHILLIPS SPRING NR HAMMONDVILLE, ALA	SP	343740	0853606	34.62786060	-85.60163250	M	U	NAD27	NAD83	01	01
USGS	03568715	DIXIE BROWN SPRING NEAR VALLEY HEAD AL      J  4	SP	343648	0853750	34.61341670	-85.63052210	M	U	NAD27	NAD83	01	01
USGS	03571883	(  C   2) BLUE SPRING NR GILDEN SP. NR BRIDGEPOR	SP	345830	0854518	34.97508130	-85.75497259	M	U	NAD27	NAD83	01	01
USGS	03571884	(  C   1) GILDEN SPRING NR BRIDGEPORT, AL	SP	345835	0854502	34.97647016	-85.75052800	M	U	NAD27	NAD83	01	01
USGS	03571943	LONG ISLAND CREEK NR MOORE CHAPEL, ALA	ST	345253	0854050	34.88146927	-85.68052550	M	U	NAD27	NAD83	01	01
USGS	03571945	(  O   1) GROSS SPRING NR BRIDGEPORT, AL	SP	345221	0854041	34.87258038	-85.67802540	M	U	NAD27	NAD83	01	01
USGS	03571981	(  C   5) CAMPBELL SPRING NR MT CARMEL, AL	SP	345702	0854757	34.95063738	-85.79914090	M	U	NAD27	NAD83	01	01
USGS	03571982	(  C  10) CROWNOVER SPRING NR BRIDGEPORT, AL	SP	345903	0854825	34.98424855	-85.80691890	M	U	NAD27	NAD83	01	01
USGS	03571987	(  C  13) BILL BARHAM SPRING NR BRIDGEPORT, AL	SP	345618	0854610	34.93841487	-85.76941760	M	U	NAD27	NAD83	01	01
USGS	03571990	WIDOWS CREEK NEAR BRIDGEPORT	ST	345459	0854606	34.91647045	-85.76830649	M	U	NAD27	NAD83	01	01
USGS	03571992	(  C   9) WIDOWS CREEK SPRING NR BRIDGEPORT, AL	SP	345426	0854517	34.90730368	-85.75469490	M	U	NAD27	NAD83	01	01
USGS	03572000	TENNESSEE RVR AT WIDOWS BAR NR BRIDGEPORT, AL	ST	345302	0854506	34.88397036	-85.75163930	M	U	NAD27	NAD83	47	01
USGS	03572001	TENNESSEE RIVER AT WIDOWS CREEK STEAMPLANT (INTAKE	ST	345301	0854501	34.88369257	-85.75025039	M	U	NAD27	NAD83	01	01
USGS	03572002	TENNESSEE RIVER AT WIDOWS CR STEAMPLANT (RELEASE)	ST	345300	0854450	34.88341475	-85.74719470	M	U	NAD27	NAD83	01	01
USGS	03572065	NORWOOD SPRING NR STEVENSON, ALA	SP	345035	0854616	34.84313726	-85.77108450	M	U	NAD27	NAD83	01	01
USGS	03572100	LITTLE CROW CREEK NEAR BASS AL	ST	345747	0855548	34.96313876	-85.92997890	M	U	NAD27	NAD83	01	01
USGS	03572110	CROW CREEK AT BASS	ST	345603	0855503	34.93424968	-85.91747830	M	U	NAD27	NAD83	01	01
USGS	03572112	UNNAMED SPRING TRIB TO CROW C NR STEVENSON, ALA	SP	345359	0855309	34.89980488	-85.88581050	M	U	NAD27	NAD83	01	01
USGS	03572113	(  D   4) TALLEY SPRING NR STEVENSON, AL	SP	345531	0855243	34.92536040	-85.87858800	M	U	NAD27	NAD83	01	01
USGS	03572114	B.G. PURDY (COLLINS) SPRING NEAR STEVENSON, AL	SP	345404	0855212	34.90119360	-85.86997659	M	U	NAD27	NAD83	01	01
USGS	03572115	(  M   7) EUREKA SPRING NR STEVENSON, AL	SP	345309	0855232	34.88591588	-85.87553230	M	U	NAD27	NAD83	01	01
USGS	03572116	CROW CREEK NR STEVENSON, ALA	ST	345231	0855145	34.87536020	-85.86247629	M	U	NAD27	NAD83	01	01
USGS	03572125	(  L   2) MC CRARY SPRING NR STEVENSON, AL	SP	345243	0860020	34.87869479	-86.00553650	M	U	NAD27	NAD83	01	01
USGS	03572127	(  L  16) BELL SPRING NR STEVENSON, AL	SP	345315	0855946	34.88758360	-85.99609180	M	U	NAD27	NAD83	01	01
USGS	03572130	UNNAMED SPRING (TRIB TO COON C) NR STEVENSON, AL	SP	345218	0855737	34.87174990	-85.96025720	M	U	NAD27	NAD83	01	01
USGS	03572150	E 2 CHAMPION SPRING	SP	345713	0855932	34.95369494	-85.99220329	M	U	NAD27	NAD83	01	01
USGS	03572151	(  E   3) CAVE SPRING NR STEVENSON, AL	SP	345429	0855735	34.90813890	-85.95970190	M	U	NAD27	NAD83	01	01
USGS	03572153	LITTLE COON CREEK AT COUNTY RD 53 NR. STEVENSON	ST	345227	0855439	34.87416667	-85.91083330	N	S	NAD83	NAD83	01	01
USGS	03572155	COON CREEK NEAR STEVENSON	ST	345140	0855350	34.86119380	-85.89719959	M	U	NAD27	NAD83	01	01
USGS	03572159	AUSTIN SPRING NR STEVENSON, ALA	SP	345458	0855016	34.91619330	-85.83775330	M	U	NAD27	NAD83	01	01
USGS	03572160	N 2 BROWN SPRING NEAR STEVENSON, ALA	SP	345353	0854902	34.89813759	-85.81719700	M	U	NAD27	NAD83	01	01
USGS	03572162	PRINCE SPRING AT STEVENSON, ALA	SP	345210	0854917	34.86952650	-85.82136380	M	U	NAD27	NAD83	01	01
USGS	03572170	(  R   6) STERNE BRANCH SPRING NR STEVENSON, AL	SP	344756	0854821	34.79897089	-85.80580780	M	U	NAD27	NAD83	01	01
USGS	03572200	FLAT ROCK CREEK NEAR IDER AL	ST	330000	0860000	33.00012140	-85.99996620	M	U	NAD27	NAD83	01	01
USGS	03572210	FLAT ROCK CREEK AT FLAT ROCK AL	ST	344555	0854230	34.76535898	-85.70830470	M	U	NAD27	NAD83	01	01
USGS	03572230	DRY CREEK NEAR FABIUS AL	ST	344700	0854700	34.78341520	-85.78330710	M	U	NAD27	NAD83	01	01
USGS	03572270	MUD CREEK NEAR SKYLINE, AL.	ST	345152	0860458	34.86452916	-86.08276000	M	U	NAD27	NAD83	01	01
USGS	03572275	(K-6) UNNAMED (BLOWING CAVE) SPRING NR. PRINCETON	SP	344923	0860410	34.82313995	-86.06942610	M	U	NAD27	NAD83	01	01
USGS	03572278	(  K   7) UNNAMED SPRING (CAVE) NR PRINCETON, AL	SP	344903	0860302	34.81758409	-86.05053690	M	U	NAD27	NAD83	01	01
USGS	03572285	(  T   4) ROBINSON SPRING NR SCOTTSBORO, AL	SP	344603	0860210	34.76758370	-86.03609180	M	U	NAD27	NAD83	01	01
USGS	03572286	(  T   5) SP. TRIB TO ROBINSON C NR SCOTTSBORO	SP	344559	0860157	34.76647250	-86.03248060	M	U	NAD27	NAD83	01	01
USGS	03572295	(  T   2) KYLES SPRING NR SCOTTSBORO, AL	SP	344756	0855916	34.79897208	-85.98775760	M	U	NAD27	NAD83	01	01
USGS	03572300	MUD CREEK NEAR SCOTTSBORO AL	ST	344717	0855837	34.78813860	-85.97692390	M	U	NAD27	NAD83	01	01
USGS	03572310	(  T   1) HOUSTON SPRING NR FACKLER, AL	SP	344841	0855729	34.81147190	-85.95803459	M	U	NAD27	NAD83	01	01
USGS	03572325	(  S   8) BLUE SPRING AT FACKLER, AL	SP	344726	0855459	34.79063826	-85.91636660	M	U	NAD27	NAD83	01	01
USGS	03572373	TENNESSEE RIVER AT BELLEFONTE PLANT (WITHDRAWAL)	ST	344200	0855530	34.70008350	-85.92497700	M	U	NAD27	NAD83	01	01
USGS	03572374	TENNESSEE RIVER AT BELLEFONTE NUCLEAR PL (RELEASE)	ST	344245	0855445	34.71258324	-85.91247690	M	U	NAD27	NAD83	01	01
USGS	03572375	TENNESSEE RIVER NEAR BELLEFONTE AL	ST	344159	0855516	34.69980570	-85.92108800	M	U	NAD27	NAD83	01	01
USGS	03572400	BRYANT CREEK NEAR PISGAH AL	ST	343848	0855034	34.64675075	-85.84275160	M	U	NAD27	NAD83	01	01
USGS	03572405	BRYANT CREEK AT PISGAH AL	ST	343929	0855129	34.65813950	-85.85803000	M	U	NAD27	NAD83	01	01
USGS	03572415	LITTLE BRYANT CREEK AT PISGAH AL	ST	344030	0855100	34.67508360	-85.84997450	M	U	NAD27	NAD83	01	01
USGS	03572500	TENNESSEE RIVER NEAR SCOTTSBORO AL	ST	343820	0855828	34.63897366	-85.97442210	M	U	NAD27	NAD83	01	01
USGS	03572501	TENN R AT SCOTTSBORO WATER SYSTEM WITHDRAWAL	ST	343836	0855852	34.64341805	-85.98108900	M	U	NAD27	NAD83	01	01
USGS	03572517	(  U   7) SHELBY SPRING NR SCOTTSBORO, AL	SP	344428	0860829	34.74119647	-86.14137130	M	U	NAD27	NAD83	01	01
USGS	0357251705	BOXES COVE BRANCH NEAR SCOTTSBORO, AL.	ST	344437	0860746	34.74369627	-86.12942670	M	U	NAD27	NAD83	01	01
USGS	0357251710	DRY CREEK NEAR SCOTTSBORO, AL.	ST	344343	0860737	34.72869636	-86.12692650	M	U	NAD27	NAD83	01	01
USGS	03572518	UNNAMED TRIB TO ROSEBERRY CREEK NR SCOTTSBORO, A	ST	344030	0860208	34.67508469	-86.03553520	M	U	NAD27	NAD83	01	01
USGS	03572520	ROSEBERRY CREEK NR SCOTTSBORO, ALA	ST	343840	0860216	34.64452958	-86.03775710	M	U	NAD27	NAD83	01	01
USGS	03572522	DRY CREEK NR SCOTTSBORO, ALA	ST	344023	0855840	34.67313977	-85.97775600	M	U	NAD27	NAD83	01	01
USGS	03572524	TENN R AT SECTION-DUTTON WATER SYSTEM WITHDRAWAL	ST	343532	0860037	34.59230790	-86.01025590	M	U	NAD27	NAD83	01	01
USGS	03572525	( GG   3) CHISENHALL SPRING NR SCOTTSBORO, AL	SP	343511	0860024	34.58647466	-86.00664460	M	U	NAD27	NAD83	01	01
USGS	03572530	( KK   2) UNNAMED SPRING NR LANGSTON, AL	SP	343211	0860357	34.53647560	-86.06581200	M	U	NAD27	NAD83	01	01
USGS	03572535	(  Y   6) UNNAMED SPRING NR LIM ROCK, AL	SP	344101	0861304	34.68369780	-86.21776119	M	U	NAD27	NAD83	01	01
USGS	03572540	NORTH SAUTY CREEK NR LIM ROCK, ALA	ST	344017	0861102	34.67147527	-86.18387150	M	U	NAD27	NAD83	01	01
USGS	03572545	(  Y   2) ISBELL SPRING NR LIM ROCK, AL	SP	344118	0861116	34.68841967	-86.18776060	M	U	NAD27	NAD83	01	01
USGS	03572548	UNNAMED (BLOWING CAVE) SPRING NR SCOTTSBORO, ALA	SP	343659	0860754	34.61647516	-86.13164770	M	U	NAD27	NAD83	01	01
USGS	03572554	NORTH SAUTY CREEK (SCOTTSBORO WITHDRAWAL)	ST	343526	0860536	34.59064180	-86.09331330	M	U	NAD27	NAD83	01	01
USGS	03572690	SOUTH SAUTY CREEK NEAR RAINSVILLE, ALA	ST	342955	0855547	34.49869810	-85.92969660	N	S	NAD27	NAD83	01	01
USGS	03572700	SOUTH SAUTY CREEK NEAR MACEDONIA AL	ST	342958	0855752	34.49953150	-85.96442000	M	U	NAD27	NAD83	01	01
USGS	03572715	SOUTH SAUTY CREEK AT BUCK'S POCKET AL	ST	342830	0860301	34.47508780	-86.05025530	M	U	NAD27	NAD83	01	01
USGS	03572799	BOSHART CREEK NR PRESTON, ALA	ST	343118	0861116	34.52175386	-86.18775920	M	U	NAD27	NAD83	01	01
USGS	03572804	TOWN CREEK NEAR IDER AL	ST	344148	0853704	34.69674808	-85.61774510	M	U	NAD27	NAD83	01	01
USGS	03572870	TOWN CREEK AT GUEST BRIDGE AL	ST	342538	0855233	34.42731100	-85.87580510	M	U	NAD27	NAD83	01	01
USGS	03572900	TOWN CREEK NEAR GERALDINE AL	ST	342242	0855925	34.37842350	-85.99025240	M	U	NAD27	NAD83	01	01
USGS	03572905	TOWN CREEK AT ELROD BRIDGE AL	ST	342324	0860112	34.39008994	-86.01997550	M	U	NAD27	NAD83	01	01
USGS	03572940	BLACKOAK CREEK NEAR GROVE OAK AL	ST	342501	0860227	34.41703374	-86.04080980	M	U	NAD27	NAD83	01	01
USGS	03572989	SHORT CREEK AT CROSS CREEK, ALA	ST	341409	0860714	34.23592736	-86.12053120	M	U	NAD27	NAD83	01	01
USGS	03572990	SHORT CREEK NEAR MYRTLETREE CHURCH AL	ST	341526	0860729	34.25731587	-86.12469809	M	U	NAD27	NAD83	01	01
USGS	03572995	SHORT CREEK ABOVE WOLF CREEK NR ALBERTVILLE, ALA	ST	341727	0860916	34.29092619	-86.15442150	M	U	NAD27	NAD83	01	01
USGS	03572998	SHORTH CREEK AT ALA HWY 75 NR ALBERTVILLE, ALA	ST	341736	0860948	34.29342615	-86.16331070	M	U	NAD27	NAD83	01	01
USGS	03572999	TURKEY CREEK NEAR ALBERTVILLE, AL.	ST	341559	0861126	34.26648250	-86.19053300	M	U	NAD27	NAD83	01	01
USGS	03573000	SHORT CREEK NEAR ALBERTVILLE AL	ST	341805	0861053	34.30148154	-86.18136680	M	U	NAD27	NAD83	01	01
USGS	03573001	DRUM CREEK NEAR ALBERTVILLE, AL.	ST	341628	0861438	34.27453800	-86.24386780	M	U	NAD27	NAD83	01	01
USGS	03573004	DRUM CREEK AT ALA HWY 205 NR ALBERTVILLE, ALA	ST	341633	0861438	34.27592687	-86.24386780	M	U	NAD27	NAD83	01	01
USGS	03573006	DRUM C NR PILGRIM REST CHURCH NR ALBERTVILLE, AL	ST	341754	0861341	34.29842620	-86.22803450	M	U	NAD27	NAD83	01	01
USGS	03573008	DRUM C AT RICE MILL BRIDGE NR ALBERTVILLE, ALA	ST	341840	0861242	34.31120358	-86.21164540	M	U	NAD27	NAD83	01	01
USGS	03573010	SHORT CREEK NR HUSTLEVILLE, ALA	ST	341913	0861216	34.32036998	-86.20442320	M	U	NAD27	NAD83	01	01
USGS	03573110	LAUREL CREEK AT CO RD 43 NR GILBERT CROSSROADS, AL	ST	342058	0855544	34.34953534	-85.92886129	M	S	NAD27	NAD83	01	01
USGS	03573115	SCARHAM CREEK NEAR SKIRUM, ALABAMA	ST	342014	0855750	34.33731344	-85.96386210	M	S	NAD27	NAD83	01	01
USGS	03573117	UNNAMED SPRING NEAR SKIRUM, ALABAMA	SP	342019	0855833	34.33870230	-85.97580690	M	S	NAD27	NAD83	01	01
USGS	03573122	SCARHAM CREEK AB SOUTH FORK NR CROSSVILLE, AL.	ST	341821	0855932	34.30592535	-85.99219579	M	S	NAD27	NAD83	01	01
USGS	03573128	SOUTH FORK AT MOUTH NEAR CROSSVILLE, ALABAMA	ST	341819	0855930	34.30536980	-85.99164020	M	S	NAD27	NAD83	01	01
USGS	03573133	MACEDONIA BRANCH AT CO ROAD 34 NR CROSSVILLE, AL.	ST	341844	0860041	34.31231410	-86.01136300	M	S	NAD27	NAD83	01	01
USGS	03573135	SCARHAM CREEK AT CO ROAD 28 NEAR OAK HILL, ALA.	ST	341810	0860114	34.30286990	-86.02052980	M	S	NAD27	NAD83	01	01
USGS	03573140	SCARHAM CREEK AT CO ROAD 24 NR LATHAMVILLE, ALA.	ST	341740	0860218	34.29453686	-86.03830780	M	S	NAD27	NAD83	01	01
USGS	03573145	LITTLE SCARHAM CREEK AT CO RD NR GERALDINE,ALA	ST	341957	0860120	34.33259140	-86.02219690	M	S	NAD27	NAD83	01	01
USGS	03573150	LITTLE SCARHAM CREEK AT CO RD 24 NEAR PAINTER, AL.	ST	341822	0860354	34.30620330	-86.06497530	M	S	NAD27	NAD83	01	01
USGS	03573160	SCARHAM CREEK AT CO RD 3 NEAR KILPATRICK, ALA.	ST	341754	0860438	34.29842576	-86.07719770	M	S	NAD27	NAD83	01	01
USGS	03573180	SCARHAM CREEK NEAR PAINTER, ALABAMA	ST	341741	0860547	34.29481480	-86.09636470	M	S	NAD27	NAD83	01	01
USGS	03573182	SCARHAM CREEK NEAR MCVILLE, ALABAMA	ST	341754	0860700	34.29842588	-86.11664300	M	S	NAD27	NAD83	01	01
USGS	03573183	SCARHAM CREEK NR ALBERTVILLE, ALA	ST	341823	0860752	34.30648126	-86.13108790	M	U	NAD27	NAD83	01	01
USGS	03573185	SCARHAM C AT DOUBLE BRIDGES, ALA	ST	341935	0860944	34.32648080	-86.16220000	M	U	NAD27	NAD83	01	01
USGS	03573190	WHIPPORWILL CREEK NEAR HUSTLEVILLE, AL.	ST	341933	0860856	34.32592524	-86.14886640	M	U	NAD27	NAD83	01	01
USGS	03573195	SHOAL CREEK AT DOUBLE BRIDGES, ALA	ST	341936	0860944	34.32675859	-86.16220000	M	U	NAD27	NAD83	01	01
USGS	03573200	DRY CREEK AT MARTLING, ALA	ST	342150	0861004	34.36397980	-86.16775640	M	U	NAD27	NAD83	01	01
USGS	03573205	SHORT CREEK - ALBERTVILLE,ALA	ST	342128	0861234	34.35786898	-86.20942389	M	U	NAD27	NAD83	01	01
USGS	03573420	 D 4 ALDRIDGE SPG.-USGS 03573420	SP	340920	0862859	34.15565160	-86.48304330	M	F	NAD27	NAD83	01	01
USGS	03573430	BIG SPRING CREEK NEAR BROOKSVILLE, AL.	ST	341215	0862524	34.20426205	-86.42331890	M	U	NAD27	NAD83	01	01
USGS	03573450	BIG SPRING CREEK NEAR GUNTERSVILLE AL	ST	341637	0862147	34.27703850	-86.36303900	M	U	NAD27	NAD83	01	01
USGS	03573460	BIG SPRING CREEK NEAR SIDNEY AL	ST	341731	0862129	34.29203816	-86.35803900	M	U	NAD27	NAD83	01	01
USGS	03573465	GUNTERSVILLE WATER SUPPLY#1-BIG SPRING CREEK	ST	342057	0861740	34.34925856	-86.29442620	M	U	NAD27	NAD83	01	01
USGS	03573500	TENNESSEE RIVER AT GUNTERSVILLE AL	ST	342223	0861722	34.37314680	-86.28942640	M	U	NAD27	NAD83	01	01
USGS	03573600	BROWNS CREEK NEAR RED HILL AL	ST	341557	0862414	34.26592784	-86.40387390	M	U	NAD27	NAD83	01	01
USGS	03573610	BROWNS CREEK NEAR DIAMOND AL	ST	341702	0862317	34.28398294	-86.38804000	M	U	NAD27	NAD83	01	01
USGS	03573615	BROWNS CREEK (GUNTERSVILLE WATER SYSTEM)	ST	342002	0861947	34.33398144	-86.32970500	M	U	NAD27	NAD83	01	01
USGS	03573617	BROWNS CREEK AT HWY 69 BRIDGE	ST	342127	0861949	34.35759200	-86.33026080	M	U	NAD27	NAD83	01	01
USGS	03573900	GRANT FILTRATION PLANT	ST	342739	0861630	34.46092210	-86.27498270	M	U	NAD27	NAD83	01	01
USGS	03574000	GUNTERSVILLE LAKE	LK	342517	0862334	34.42148009	-86.39276330	M	U	NAD27	NAD83	01	01
USGS	03574035	SHOAL CREEK AT NEIGHBORS MILL, ALA	ST	342321	0862530	34.38925887	-86.42498630	M	U	NAD27	NAD83	01	01
USGS	03574100	ESTILL FORK AT ESTILLFORK AL	ST	345436	0861006	34.91000000	-86.16833330	M	U	NAD83	NAD83	01	01
USGS	03574150	HURRICANE CREEK NR ESTILLFORK, ALA	ST	345431	0860910	34.90869690	-86.15276170	M	U	NAD27	NAD83	01	01
USGS	03574190	FOWLER COVE BRANCH NEAR SWAIM, AL.	ST	345123	0861143	34.85647519	-86.19526210	M	U	NAD27	NAD83	01	01
USGS	03574200	LARKIN FORK AT SWAIM AL	ST	345156	0861230	34.86564206	-86.20831800	M	U	NAD27	NAD83	01	01
USGS	03574210	(  I   1) UNNAMED SPRING NR SCOTTSBORO, AL	SP	345356	0861613	34.89897616	-86.27026399	M	U	NAD27	NAD83	01	01
USGS	03574220	LICK FORK AT PRINCETON AL	ST	345042	0861412	34.84508688	-86.23665170	M	U	NAD27	NAD83	01	01
USGS	03574228	(  J   7) BEASON SPRING AT PRINCETON, AL	SP	345021	0861438	34.83925365	-86.24387400	M	U	NAD27	NAD83	01	01
USGS	03574230	PAINT ROCK RIVER NEAR PRINCETON AL	ST	344940	0861436	34.82786474	-86.24331840	M	U	NAD27	NAD83	01	01
USGS	03574232	WILLIAMS COVE BRANCH NEAR HOLLYTREE, AL.	ST	344815	0861357	34.80425345	-86.23248460	M	U	NAD27	NAD83	01	01
USGS	03574235	(  I   2) UNNAMED SP. TRIB TO DRY C NR HOLLYTREE	SP	344926	0861821	34.82397660	-86.30581970	M	U	NAD27	NAD83	01	01
USGS	03574240	DRY CREEK AT HOLLYTREE AL	ST	344732	0861509	34.79230929	-86.25248490	M	U	NAD27	NAD83	01	01
USGS	03574242	DRY CREEK BL STATE HWY 65 NR HOLLYTREE, ALA	ST	344722	0861503	34.78953149	-86.25081820	M	U	NAD27	NAD83	01	01
USGS	03574250	FRAZIER COVE BRANCH NEAR LITTLE NASHVILLE, AL.	ST	344523	0861401	34.75647564	-86.23359539	M	U	NAD27	NAD83	01	01
USGS	03574275	MILL CREEK NEAR BAILEYTOWN, AL.	ST	345113	0860650	34.85369624	-86.11387170	M	U	NAD27	NAD83	01	01
USGS	03574290	POLE BRANCH NEAR SKYLINE, AL.	ST	344817	0860723	34.80480736	-86.12303810	M	U	NAD27	NAD83	01	01
USGS	03574294	GUESS CREEK NR LATHAM CEMETERY NR LITTLE NASHVILLE	ST	344604	0861028	34.76786360	-86.17442770	M	U	NAD27	NAD83	01	01
USGS	03574295	THREE SISTERS SPRING NEAR LITTLE NASHVILLE, AL.	SP	344556	0861020	34.76564136	-86.17220540	M	U	NAD27	NAD83	01	01
USGS	03574300	GUESS CREEK NEAR TRENTON AL	ST	344543	0861051	34.76203038	-86.18081670	M	U	NAD27	NAD83	01	01
USGS	03574309	BLUE SPRING NR GUESS C CHURCH NR PRINCETON, ALA	SP	344533	0861129	34.75925276	-86.19137240	M	U	NAD27	NAD83	01	01
USGS	03574310	GUESS CREEK AT GUESS CREEK CHURCH, ALA	ST	344531	0861134	34.75869720	-86.19276130	M	U	NAD27	NAD83	01	01
USGS	03574320	HUNTER HOLLOW BRANCH ABOVE LITTLE NASHVILLE, AL.	ST	344659	0861144	34.78314175	-86.19553930	M	U	NAD27	NAD83	01	01
USGS	03574325	HUNTER HOLLOW BRANCH NEAR LITTLE NASHVILLE, AL.	ST	344534	0861218	34.75953075	-86.20498380	M	U	NAD27	NAD83	01	01
USGS	03574405	LITTLE DRY CREEK NEAR GARTH AL	ST	344433	0861921	34.74258816	-86.32248590	M	U	NAD27	NAD83	01	01
USGS	03574410	CLEAR CREEK AT GARTH AL	ST	344340	0861839	34.72786578	-86.31081890	M	U	NAD27	NAD83	01	01
USGS	03574430	SHANTY BRANCH AT GURLEY, ALA	ST	344203	0862142	34.70092217	-86.36165310	M	U	NAD27	NAD83	01	01
USGS	03574435	COLE SPRING NEAR PAINT ROCK, ALA.          X   3	SP	344113	0862031	34.68703299	-86.34193040	M	U	NAD27	NAD83	01	01
USGS	03574440	COLE SPRING BRANCH NEAR PAINT ROCK AL	ST	344059	0861948	34.68314390	-86.32998570	M	U	NAD27	NAD83	01	01
USGS	03574500	PAINT ROCK RIVER NEAR WOODVILLE AL	ST	343727	0861823	34.62425470	-86.30637370	M	U	NAD27	NAD83	01	01
USGS	03574550	LITTLE PAINT CREEK NEAR WOODVILLE, AL.	ST	343617	0861635	34.60480985	-86.27637300	M	S	NAD27	NAD83	01	01
USGS	03574560	PAINT ROCK RIVER AT BUTLER MILL NEAR WOODVILLE	ST	343447	0861805	34.57981027	-86.30137330	M	U	NAD27	NAD83	01	01
USGS	03574568	MANNING SPRING NEAR WOODVILLE, AL          T  15	SP	343649	0862102	34.61369988	-86.35054130	M	U	NAD27	NAD83	01	01
USGS	03574570	BETHEL SPRING NEAR WOODVILLE, AL           U 107	SP	343647	0862147	34.61314450	-86.36304150	M	U	NAD27	NAD83	01	01
USGS	03574573	BUTLER SPRING NEAR WOODVILLE, AL           U  86	SP	343655	0862221	34.61536689	-86.37248620	M	U	NAD27	NAD83	01	01
USGS	03574580	TREMBLE CREEK NEAR NEW HOPE AL	ST	343437	0862040	34.57703316	-86.34442980	M	U	NAD27	NAD83	01	01
USGS	03574600	PAINT ROCK RIVER NEAR NEW HOPE AL	ST	343045	0862025	34.51258874	-86.34026270	M	U	NAD27	NAD83	01	01
USGS	03574615	CEDAR CREEK NR NEW HOPE, ALA	ST	343144	0862100	34.52897775	-86.34998520	M	U	NAD27	NAD83	01	01
USGS	03574625	MC GEHEE SPRING NR NEW HOPE, ALA	SP	343010	0862232	34.50286707	-86.37554119	M	U	NAD27	NAD83	01	01
USGS	03574628	LITTLE BLUE SPRING NR NEW HOPE, ALA	SP	343108	0862252	34.51897824	-86.38109700	M	U	NAD27	NAD83	01	01
USGS	03574630	(  Z  12) NEW HOPE SPRING AT NEW HOPE	SP	343210	0862337	34.53620064	-86.39359730	M	U	NAD27	NAD83	01	01
USGS	03574634	POND CREEK NR NEW HOPE, ALA	ST	343156	0862236	34.53231149	-86.37665249	M	U	NAD27	NAD83	01	01
USGS	03574640	PAINT ROCK RIVER NR NEW HOPE, ALA	ST	343104	0862308	34.51786720	-86.38554150	M	U	NAD27	NAD83	01	01
USGS	03574650	THE BAYOU NR NEW HOPE, ALA	ST	343123	0862437	34.52314535	-86.41026430	M	U	NAD27	NAD83	01	01
USGS	03574672	LITTLE PAINT ROCK CREEK NR GUNTERSVILLE, ALA	ST	342820	0862231	34.47231210	-86.37526320	M	U	NAD27	NAD83	01	01
USGS	03574673	LITTLE PAINT ROCK CREEK AT HEBRON, AL.	ST	342904	0862311	34.48453420	-86.38637470	M	U	NAD27	NAD83	01	01
USGS	03574675	SCOTT BRANCH NR HEBRON, ALA	ST	342948	0862447	34.49675660	-86.41304200	M	U	NAD27	NAD83	01	01
USGS	03574680	TENNESSEE RIVER NEAR MORGAN CITY AL	ST	342935	0863104	34.49314698	-86.51776699	M	U	NAD27	NAD83	01	01
